Year,Mean,Sd,Min,Max,q05,q25,q50,q75,q95,Horizon
2014,-21.428381301428907,2.915957093653171,-29.440149259869706,-11.200646731495677,-25.78640955597176,-23.392040281809024,-21.57072733825538,-19.713342762730484,-16.37516354696921,Mineral
2014.5,-21.246429784625647,2.9913514292842525,-29.47348970084618,-10.764154821223503,-25.709318050801887,-23.25905282957963,-21.390622785573466,-19.49091161700531,-16.052097786374464,Mineral
2015,-21.066198179327873,3.0660185883076676,-29.506968813967525,-10.332328770919496,-25.640291386154697,-23.12319267121135,-21.209389204288165,-19.26979779823612,-15.73217132899541,Mineral
2015.5,-20.887710238557645,3.1399545236570616,-29.540590573172267,-9.9053132007354,-25.572733549341752,-22.986884794366972,-21.028698541908085,-19.046047239807045,-15.421566442154578,Mineral
2016,-20.710981200526152,3.213158220057742,-29.57435878329018,-9.483142408334476,-25.5060108963443,-22.852596603583464,-20.855452604204018,-18.822411987816842,-15.11403591931111,Mineral
2016.5,-20.5360291720782,3.28562824272094,-29.60827706770508,-9.065846973195345,-25.440144445609334,-22.719856744205316,-20.680791651525254,-18.59778837411727,-14.809630556428074,Mineral
2017,-20.362873074681175,3.357362798382258,-29.642349573492545,-8.65346691681157,-25.375158166668587,-22.597262180815704,-20.508649077285,-18.362082662751078,-14.492014177920822,Mineral
2017.5,-20.191531354632986,3.4283606273212253,-29.67658010290297,-8.246036173159998,-25.311073927774814,-22.50141533062411,-20.342181366265812,-18.128300061294482,-14.177241203859724,Mineral
2018,-20.022021121905023,3.4986209783653477,-29.710972448161456,-7.843588525451084,-25.247913473923603,-22.38323203529233,-20.172543513446108,-17.934603755888098,-13.867042606311792,Mineral
2018.5,-19.85435975769669,3.5681435652263627,-29.745530142499142,-7.446192902219817,-25.185697029772513,-22.261140920538246,-20.001236818436908,-17.75036952681247,-13.577357821426046,Mineral
2019,-19.68855748301416,3.6369303314348254,-29.78025660062855,-7.053797892132785,-25.124849225158048,-22.151806164117797,-19.838941461726545,-17.548921627196542,-13.29723881541283,Mineral
2019.5,-19.524628300451667,3.704982157486397,-29.815155129962577,-6.6664653085583,-25.06524131399626,-22.032810927776232,-19.6641920465484,-17.327105737226205,-13.018620144347343,Mineral
2020,-19.362583133002797,3.7723020663937366,-29.85022849695673,-6.284218509272299,-25.006492816272416,-21.914110162738115,-19.500635551258583,-17.116511529517155,-12.740600528912134,Mineral
2020.5,-19.20243547655242,3.8388913784548313,-29.885479886998635,-5.90707824085468,-24.948578881084405,-21.79809630374138,-19.371246253271025,-16.930671601977338,-12.426867946505944,Mineral
2021,-19.044193064028487,3.904753212502893,-29.92091225856186,-5.535065034315445,-24.89500364954118,-21.691038374766045,-19.221114707681288,-16.750292047732625,-12.11669776551869,Mineral
2021.5,-18.88786368908505,3.9698927455892448,-29.95652816689276,-5.168192582455489,-24.846525619402893,-21.577411581326558,-19.064542949048136,-16.569878537050442,-11.825658135121376,Mineral
2022,-18.733454675665733,4.034313336886693,-29.992330102667996,-4.806473782764442,-24.782072414539083,-21.46125179724112,-18.90738261305902,-16.37067436550238,-11.553398726782671,Mineral
2022.5,-18.58097125267916,4.098020104218694,-30.0283209751937,-4.449917676119464,-24.72527483538521,-21.347506465090785,-18.766960624866215,-16.17183154946469,-11.358529963999496,Mineral
2023,-18.430430820324684,4.161015435815866,-30.064501719182736,-4.098534391321018,-24.67158845318647,-21.232968891890994,-18.62280877895406,-15.974759982468806,-11.126399360687763,Mineral
