Year,Mean,Sd,Min,Max,q05,q25,q50,q75,q95,Horizon
1968.5,-25.66104583519423,10.175174879252124,-64.09913283417934,-0.24374649207281607,-47.28646829628769,-30.88322883790592,-22.585825635278,-18.384886410886093,-14.885513928120982,oa
1969,-25.216700825347203,10.506855277686318,-64.0285693425664,5.736885374747258,-47.19337561190184,-30.684190939874846,-22.322036188642592,-17.899747643133455,-13.5777560427627,oa
1969.5,-24.711571490844207,10.90364626464866,-63.946309828098904,12.249252953857148,-47.08442334285567,-30.492585537859274,-21.98384669636416,-17.399834271916742,-12.1824115779584,oa
1970,-24.15138809914878,11.36413294265556,-63.853085202233764,19.179160199692234,-46.960566053794615,-30.27610797643865,-21.624158590023647,-16.889079165964493,-10.548462639535709,oa
1970.5,-23.52714375467011,11.898264273946408,-63.74732368742564,26.63926489545765,-46.81968770321687,-30.020086895327815,-21.242021220865492,-16.288198076218258,-8.665242029201172,oa
1971,-22.802440709518237,12.54251688259946,-63.62303907794931,35.13940395254234,-46.65378060749881,-29.702016950268415,-20.752122310981612,-15.573082590081832,-6.579284134494976,oa
1971.5,-21.929064800738644,13.349649366083762,-63.472187511825155,45.333640446014066,-46.38925332765285,-29.339776029687403,-20.17248718056436,-14.682165985453633,-4.082594601539083,oa
1972,-20.77548230983665,14.46490026989386,-63.273211042584435,59.0670037902703,-46.06164153201341,-28.87179847915067,-19.445866201035003,-13.52110878965515,-0.7946998609310598,oa
1972.5,-19.35760999706955,15.889356510008469,-63.027336482546545,75.87256526187724,-45.72921369030703,-28.274790087275207,-18.502188360380643,-12.11511160644413,3.2542711468312673,oa
1973,-17.704220707165142,17.599890460580948,-62.73814549505119,95.14816519750657,-45.33634347331311,-27.580547300039004,-17.43611093209757,-10.4277609246948,7.9836607601926755,oa
1973.5,-15.865953425826627,19.537108294017955,-62.412854082097844,115.99738198496334,-44.89391142917599,-26.805534438475664,-16.209663686491627,-8.553951607349564,13.242589051254242,oa
1974,-13.88380937397853,21.645051834471126,-62.0574781099128,137.72981861514123,-44.41019113392803,-25.962175729783652,-14.857087053425644,-6.515856590296826,18.917310421317467,oa
1974.5,-11.795722239401325,23.868602551530547,-61.67775494067418,159.74093595348472,-43.89295634051348,-25.041086766918433,-13.413568613784898,-4.363561114870684,24.901418088813756,oa
1975,-9.624850186311802,26.170819206376123,-61.27727403203242,181.68515252441543,-43.327479852298524,-24.052205445787482,-11.942347825310007,-2.1082048428736067,31.128212450599865,oa
1975.5,-7.391330123489456,28.51995625227113,-60.85924217731209,203.28142882267474,-42.72877721301743,-23.00431874265177,-10.459929349725115,0.2139099723822424,37.53901964425392,oa
