TRTMT,COMP,SITE,ELEV,YEAR,DATE,CELL,TAG,DRY_MASS,M_COUNT,M_MASS,f_COUNT,t_COUNT,Q_COUNT,B_COUNT,B_MASS,W_COUNT,Y_COUNT,Y_MASS,P_COUNT,a_COUNT,COMMENT
noCA,HW,BB,Upper,1993,1993-11,-9999,133,17.16,22,-9999,0,2,0,25,-9999,0,190,-9999,0,0,3 map. sam.;F
noCA,HW,BB,Upper,1993,1993-11,-9999,134,27.51,18,-9999,0,1,0,43,-9999,45,136,-9999,0,0,F
noCA,HW,BB,Upper,1993,1994-06,-9999,121,2.26,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Upper,1993,1994-06,-9999,122,2.22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Upper,1993,1994-06,-9999,123,4.56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Upper,1993,1994-06,-9999,124,3.79,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Upper,1993,1994-06,-9999,127,2.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Upper,1993,1994-06,-9999,128,1.95,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Upper,1993,1994-06,-9999,129,1.65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Upper,1993,1994-06,-9999,130,2.64,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Upper,1993,1994-06,-9999,131,1.89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Upper,1993,1994-06,-9999,132,3.22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Upper,1993,1994-06,-9999,133,4.09,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Upper,1993,1994-06,-9999,134,4.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,High,1993,1993-11,-9999,101,19.17,0,-9999,0,0,0,102,-9999,98,6,-9999,0,0,
noCA,HW,BB,High,1993,1993-11,-9999,102,16.35,0,-9999,0,0,0,160,-9999,9,0,-9999,0,0,2 beechnuts
noCA,HW,BB,High,1993,1993-11,-9999,103,19.63,1,-9999,0,0,0,75,-9999,50,31,-9999,0,0,1 beechnut;F;Sp
noCA,HW,BB,High,1993,1993-11,-9999,104,21.49,2,-9999,0,0,0,138,-9999,29,102,-9999,0,0,
noCA,HW,BB,High,1993,1993-11,-9999,105,25.09,0,-9999,0,0,0,140,-9999,47,4,-9999,0,0,5 beechnuts;1 birch catkin
noCA,HW,BB,High,1993,1993-11,-9999,106,21.81,22,-9999,0,0,0,113,-9999,0,2,-9999,0,0,5 beechnuts
noCA,HW,BB,High,1993,1993-11,-9999,107,20.32,16,-9999,0,0,0,152,-9999,0,4,-9999,0,0,4 beechnuts
noCA,HW,BB,High,1993,1993-11,-9999,108,19.21,42,-9999,0,0,0,36,-9999,3,10,-9999,0,0,
noCA,HW,BB,High,1993,1993-11,-9999,109,21.13,34,-9999,0,0,0,138,-9999,9,12,-9999,0,0,4 beechnuts
noCA,HW,BB,High,1993,1993-11,-9999,110,17.86,30,-9999,0,0,0,137,-9999,9,27,-9999,0,0,7 beechnuts
noCA,HW,BB,High,1993,1993-11,-9999,111,22.56,6,-9999,0,0,0,156,-9999,0,16,-9999,0,0,3 beechnuts
noCA,HW,BB,High,1993,1993-11,-9999,112,21.74,2,-9999,0,0,0,113,-9999,0,81,-9999,0,0,
noCA,HW,BB,High,1993,1993-11,-9999,113,28.61,9,-9999,0,0,0,143,-9999,0,4,-9999,0,0,12 beechnuts;1 map. sam.
noCA,HW,BB,High,1993,1993-11,-9999,114,27.16,16,-9999,0,1,0,155,-9999,0,3,-9999,0,0,17 beechnuts
noCA,HW,BB,High,1993,1993-11,-9999,115,26.54,62,-9999,0,0,0,107,-9999,0,54,-9999,0,0,
noCA,HW,BB,High,1993,1994-06,-9999,101,2.93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,High,1993,1994-06,-9999,102,4.44,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,High,1993,1994-06,-9999,103,3.85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,High,1993,1994-06,-9999,104,4.36,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,High,1993,1994-06,-9999,105,3.62,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,High,1993,1994-06,-9999,106,2.26,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,High,1993,1994-06,-9999,107,2.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,High,1993,1994-06,-9999,108,2.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,High,1993,1994-06,-9999,109,1.53,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,High,1993,1994-06,-9999,110,3.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,High,1993,1994-06,-9999,111,5.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,High,1993,1994-06,-9999,112,5.12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,High,1993,1994-06,-9999,113,3.43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,High,1993,1994-06,-9999,114,4.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,High,1993,1994-06,-9999,115,2.54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Low,1993,1993-11,295,881,24.73,18,-9999,0,29,4,5,-9999,0,72,-9999,120,15,2V;3s;2 pin cherry seed
noCA,HW,W5,Low,1993,1993-11,295,882,15.72,19,-9999,0,25,4,11,-9999,0,37,-9999,74,1,1 pin cherry seed
noCA,HW,W5,Low,1993,1993-11,295,883,16.68,0,-9999,0,6,0,44,-9999,1,49,-9999,206,10,2 beechnuts
noCA,HW,W5,Low,1993,1993-11,295,884,14.72,0,-9999,0,0,5,66,-9999,13,78,-9999,53,0,4 pin cherry seeds
noCA,HW,W5,Low,1993,1993-11,309,885,14.92,1,-9999,0,0,0,102,-9999,3,28,-9999,23,0,
noCA,HW,W5,Low,1993,1993-11,309,886,18.07,17,-9999,0,17,22,15,-9999,0,14,-9999,96,5,6s
noCA,HW,W5,Low,1993,1993-11,309,887,16.47,16,-9999,0,13,31,29,-9999,0,38,-9999,146,3,1V;1 pin cherry seed
noCA,HW,W5,Low,1993,1993-11,309,888,16.19,20,-9999,0,48,0,17,-9999,0,10,-9999,105,4,32s;2 pin cherry seeds
noCA,HW,W5,Low,1993,1993-11,317,889,17.02,2,-9999,0,0,18,44,-9999,12,83,-9999,122,0,
noCA,HW,W5,Low,1993,1993-11,317,890,16.55,0,-9999,0,12,4,77,-9999,0,14,-9999,114,9,1V;2r
noCA,HW,W5,Low,1993,1993-11,317,891,15.66,0,-9999,0,1,6,73,-9999,4,78,-9999,97,9,1s;3 pin cherry seeds
noCA,HW,W5,Low,1993,1993-11,317,892,15.57,0,-9999,7,5,0,24,-9999,21,120,-9999,72,1,1V
noCA,HW,W5,Low,1993,1993-11,331,893,17.05,3,-9999,0,3,6,47,-9999,0,95,-9999,97,0,
noCA,HW,W5,Low,1993,1993-11,331,894,21.26,3,-9999,0,3,5,57,-9999,0,182,-9999,53,0,
noCA,HW,W5,Low,1993,1993-11,331,895,14.23,4,-9999,0,0,0,29,-9999,23,74,-9999,149,0,3 pin cherry seeds
noCA,HW,W5,Low,1993,1993-11,331,896,14.77,10,-9999,0,6,0,9,-9999,29,82,-9999,113,0,1 pin cherry
noCA,HW,W5,Low,1993,1993-11,348,897,13.46,4,-9999,0,9,0,37,-9999,0,70,-9999,97,5,1 pin cherry seed
noCA,HW,W5,Low,1993,1993-11,348,898,10.44,4,-9999,2,2,11,11,-9999,7,104,-9999,76,4,4V;1V seed;2 pin cherry seeds
noCA,HW,W5,Low,1993,1993-11,348,899,15.94,7,-9999,3,5,0,11,-9999,5,143,-9999,43,0,2b
noCA,HW,W5,Low,1993,1993-11,348,900,16.3,32,-9999,0,4,11,17,-9999,38,58,-9999,89,0,
noCA,HW,W5,Low,1993,1994-06,295,881,1.85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Low,1993,1994-06,295,882,1.72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Low,1993,1994-06,295,883,1.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Low,1993,1994-06,295,884,0.88,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Low,1993,1994-06,309,885,1.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Low,1993,1994-06,309,886,2.34,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Low,1993,1994-06,309,887,1.81,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Low,1993,1994-06,309,888,0.61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Low,1993,1994-06,317,889,2.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Low,1993,1994-06,317,890,1.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Low,1993,1994-06,317,891,2.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Low,1993,1994-06,317,892,1.35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Low,1993,1994-06,331,893,0.34,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Low,1993,1994-06,331,894,1.73,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Low,1993,1994-06,331,895,3.77,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Low,1993,1994-06,331,896,2.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Low,1993,1994-06,348,897,1.56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Low,1993,1994-06,348,898,1.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Low,1993,1994-06,348,899,1.14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Low,1993,1994-06,348,900,3.84,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,1993,1993-11,197,861,17.76,1,-9999,0,1,0,41,-9999,27,166,-9999,16,0,3V
noCA,HW,W5,Mid,1993,1993-11,197,862,24.09,27,-9999,0,40,0,3,-9999,0,182,-9999,0,0,2mm;1V
noCA,HW,W5,Mid,1993,1993-11,197,863,20.7,61,-9999,0,8,0,18,-9999,0,78,-9999,13,0,
noCA,HW,W5,Mid,1993,1993-11,197,864,21.02,19,-9999,0,1,0,104,-9999,0,48,-9999,70,0,
noCA,HW,W5,Mid,1993,1993-11,226,865,16.57,7,-9999,0,4,0,25,-9999,0,94,-9999,102,0,2V
noCA,HW,W5,Mid,1993,1993-11,226,866,22.82,7,-9999,0,13,0,23,-9999,33,89,-9999,98,2,
noCA,HW,W5,Mid,1993,1993-11,226,867,15.54,12,-9999,2,7,0,8,-9999,0,83,-9999,97,0,
noCA,HW,W5,Mid,1993,1993-11,226,868,18.67,30,-9999,0,0,0,11,-9999,36,146,-9999,52,1,1 pin cherry seed
noCA,HW,W5,Mid,1993,1993-11,238,869,18.67,5,-9999,0,0,0,9,-9999,61,142,-9999,74,5,8s
noCA,HW,W5,Mid,1993,1993-11,238,870,20.82,7,-9999,14,11,0,49,-9999,7,46,-9999,103,0,
noCA,HW,W5,Mid,1993,1993-11,238,871,17.42,26,-9999,0,0,0,32,-9999,31,115,-9999,78,0,1pin cherry seed
noCA,HW,W5,Mid,1993,1993-11,238,872,15.4,22,-9999,0,3,0,28,-9999,9,67,-9999,76,0,1 pin cherry seed
noCA,HW,W5,Mid,1993,1993-11,242,873,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,DISTURBED
noCA,HW,W5,Mid,1993,1993-11,242,874,19.53,46,-9999,0,13,0,15,-9999,3,43,-9999,0,0,
noCA,HW,W5,Mid,1993,1993-11,242,875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,DISTURBED
noCA,HW,W5,Mid,1993,1993-11,242,876,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,DISTURBED
noCA,HW,W5,Mid,1993,1993-11,248,877,19.65,67,-9999,0,2,0,20,-9999,0,61,-9999,23,1,1V;2 pin cherry
noCA,HW,W5,Mid,1993,1993-11,248,878,14.3,10,-9999,0,3,5,26,-9999,31,63,-9999,80,5,
noCA,HW,W5,Mid,1993,1993-11,248,879,21.79,49,-9999,1,10,0,74,-9999,0,52,-9999,44,0,
noCA,HW,W5,Mid,1993,1993-11,248,880,14.41,41,-9999,2,1,0,6,-9999,21,55,-9999,63,0,2V seeds;2 pin cherry seeds
noCA,HW,W5,Mid,1993,1994-06,197,861,0.66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,1993,1994-06,197,862,1.29,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,1993,1994-06,197,863,1.09,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,1993,1994-06,197,864,1.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,1993,1994-06,226,865,1.36,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,1993,1994-06,226,866,2.56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,1993,1994-06,226,867,0.87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,1993,1994-06,226,868,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,1993,1994-06,238,869,0.77,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,1993,1994-06,238,870,1.28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,1993,1994-06,238,871,1.26,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,1993,1994-06,238,872,1.65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,1993,1994-06,242,873,1.68,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,1993,1994-06,242,874,1.31,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,1993,1994-06,242,875,1.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,1993,1994-06,242,876,1.14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,1993,1994-06,248,877,0.36,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,1993,1994-06,248,878,1.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,1993,1994-06,248,879,2.38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,1993,1994-06,248,880,0.54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,1993,1993-11,106,841,17.63,0,-9999,0,0,0,9,-9999,187,34,-9999,43,0,
noCA,HW,W5,Upper,1993,1993-11,106,842,26.88,0,-9999,0,0,0,58,-9999,163,70,-9999,14,0,1 Sb
noCA,HW,W5,Upper,1993,1993-11,106,843,21.41,1,-9999,0,0,0,11,-9999,197,49,-9999,8,0,
noCA,HW,W5,Upper,1993,1993-11,106,844,16.03,4,-9999,0,0,0,84,-9999,44,66,-9999,4,0,4 AR;1 pin cherry seed
noCA,HW,W5,Upper,1993,1993-11,124,845,11,7,-9999,0,3,0,24,-9999,13,15,-9999,128,0,
noCA,HW,W5,Upper,1993,1993-11,124,846,13.78,0,-9999,0,0,0,112,-9999,10,15,-9999,0,0,2 V. seeds
noCA,HW,W5,Upper,1993,1993-11,124,847,17.26,0,-9999,0,0,0,67,-9999,31,29,-9999,112,0,5 AR
noCA,HW,W5,Upper,1993,1993-11,124,848,18.43,9,-9999,0,0,0,64,-9999,34,21,-9999,178,2,
noCA,HW,W5,Upper,1993,1993-11,126,849,20.46,62,-9999,0,0,0,12,-9999,143,44,-9999,42,0,
noCA,HW,W5,Upper,1993,1993-11,126,850,23.43,0,-9999,0,0,0,21,-9999,58,122,-9999,75,0,4 pin cherry seeds
noCA,HW,W5,Upper,1993,1993-11,126,851,15.69,1,-9999,0,0,0,26,-9999,51,143,-9999,12,0,4 AR
noCA,HW,W5,Upper,1993,1993-11,126,852,19.4,0,-9999,0,0,0,56,-9999,89,32,-9999,53,0,
noCA,HW,W5,Upper,1993,1993-11,131,853,18.46,4,-9999,0,0,0,40,-9999,12,224,-9999,63,0,
noCA,HW,W5,Upper,1993,1993-11,131,854,27.03,0,-9999,0,0,0,24,-9999,18,243,-9999,57,0,
noCA,HW,W5,Upper,1993,1993-11,131,855,15.53,1,-9999,0,0,0,94,-9999,10,58,-9999,48,0,1 Sb
noCA,HW,W5,Upper,1993,1993-11,131,856,17.11,3,-9999,0,0,0,69,-9999,47,36,-9999,106,0,3V
noCA,HW,W5,Upper,1993,1993-11,174,857,22.66,0,-9999,0,0,0,16,-9999,168,21,-9999,58,0,3AR
noCA,HW,W5,Upper,1993,1993-11,174,858,16.76,0,-9999,0,0,0,45,-9999,136,0,-9999,128,0,
noCA,HW,W5,Upper,1993,1993-11,174,859,14.16,8,-9999,4,1,0,18,-9999,14,86,-9999,93,0,2V
noCA,HW,W5,Upper,1993,1993-11,174,860,20.33,0,-9999,0,1,0,167,-9999,3,0,-9999,59,0,
noCA,HW,W5,Upper,1993,1994-06,106,841,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,1993,1994-06,106,842,1.95,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,1993,1994-06,106,843,2.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,1993,1994-06,106,844,1.79,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,1993,1994-06,124,845,2.66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,1993,1994-06,124,846,3.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,1993,1994-06,124,847,2.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,1993,1994-06,124,848,1.97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,1993,1994-06,126,849,4.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,1993,1994-06,126,850,3.19,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,1993,1994-06,126,851,1.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,1993,1994-06,126,852,3.26,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,1993,1994-06,131,853,0.85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,1993,1994-06,131,854,1.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,1993,1994-06,131,855,1.81,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,1993,1994-06,131,856,1.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,1993,1994-06,174,857,1.69,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,1993,1994-06,174,858,0.91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,1993,1994-06,174,859,1.23,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,1993,1994-06,174,860,2.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,1993,1993-11,23,821,10.31,0,-9999,0,0,0,21,-9999,84,0,-9999,0,0,6V;4 AR.;10 Sb;F
noCA,HW,W5,High,1993,1993-11,23,822,7.54,0,-9999,0,0,0,0,-9999,57,0,-9999,19,1,10b;1 fern;8 Sb
noCA,HW,W5,High,1993,1993-11,23,823,6.07,0,-9999,0,0,0,0,-9999,72,21,-9999,0,0,0
noCA,HW,W5,High,1993,1993-11,23,824,10.42,0,-9999,0,0,0,89,-9999,11,15,-9999,0,0,6mm;6 Sb
noCA,HW,W5,High,1993,1993-11,24,825,18.95,0,-9999,0,0,0,118,-9999,98,13,-9999,3,0,1 Sb;F
noCA,HW,W5,High,1993,1993-11,24,826,21.91,0,-9999,0,3,0,14,-9999,183,4,-9999,4,0,4V;1 Sb;4b;SP
noCA,HW,W5,High,1993,1993-11,24,827,15.08,0,-9999,0,0,0,4,-9999,97,6,-9999,0,2,fern frag.
noCA,HW,W5,High,1993,1993-11,24,828,13.41,0,-9999,5,3,0,88,-9999,12,12,-9999,3,0,12 V
noCA,HW,W5,High,1993,1993-11,37,829,7.66,0,-9999,26,0,0,3,-9999,33,0,-9999,9,0,1 AR;3 Sb;F;SP
noCA,HW,W5,High,1993,1993-11,37,830,1.65,0,-9999,0,0,0,0,-9999,14,2,-9999,11,0,2Sb;F;SP
noCA,HW,W5,High,1993,1993-11,37,831,9.63,0,-9999,0,0,0,4,-9999,122,2,-9999,29,0,2 AR;5r;3 Sb;2b;2 pin cherry seeds
noCA,HW,W5,High,1993,1993-11,37,832,7.76,0,-9999,11,0,0,13,-9999,1,0,-9999,0,0,15V;1mm;1Sb;7r
noCA,HW,W5,High,1993,1993-11,38,833,4.91,0,-9999,0,0,0,3,-9999,73,0,-9999,2,0,S;1 fern
noCA,HW,W5,High,1993,1993-11,38,834,1.77,0,-9999,0,0,0,2,-9999,31,0,-9999,25,0,F
noCA,HW,W5,High,1993,1993-11,38,835,4.79,0,-9999,19,0,0,0,-9999,44,1,-9999,4,0,F;6 Sb.
noCA,HW,W5,High,1993,1993-11,38,836,8.58,0,-9999,10,1,0,1,-9999,111,12,-9999,2,0,1 V;7 Sb
noCA,HW,W5,High,1993,1993-11,54,837,12.56,0,-9999,40,0,0,75,-9999,11,0,-9999,16,0,2 Sb.;2 V.;1 fern
noCA,HW,W5,High,1993,1993-11,54,838,20.72,0,-9999,0,0,0,62,-9999,123,0,-9999,92,0,7 Sb
noCA,HW,W5,High,1993,1993-11,54,839,9.35,0,-9999,6,0,0,16,-9999,67,2,-9999,47,0,3 Sb;6r
noCA,HW,W5,High,1993,1993-11,54,840,17.23,0,-9999,1,0,0,5,-9999,167,0,-9999,49,0,4 Sb
noCA,HW,W5,High,1993,1994-06,23,821,1.44,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,1993,1994-06,23,822,0.91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,1993,1994-06,23,823,0.38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,1993,1994-06,23,824,1.97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,1993,1994-06,24,825,2.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,1993,1994-06,24,826,1.96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
